cell_type,gene_id
Cortex,Solyc06g024245
Cortex,Solyc06g024207
Cortex,Solyc06g019190
Cortex,Solyc06g033980
Cortex,Solyc06g035720
Cortex,Solyc06g035760
Cortex,Solyc06g036260
Cortex,Solyc06g036640
Cortex,Solyc06g043020
Cortex,Solyc06g048410
Cortex,Solyc06g048920
Cortex,Solyc06g050310
Cortex,Solyc06g050620
Cortex,Solyc06g050715
Cortex,Solyc06g050730
Cortex,Solyc06g050790
Cortex,Solyc06g051440
Cortex,Solyc06g051960
Cortex,Solyc06g053230
Cortex,Solyc06g053370
Cortex,Solyc06g053510
Cortex,Solyc06g053653
Cortex,Solyc06g053800
Cortex,Solyc06g053805
Cortex,Solyc06g054480
Cortex,Solyc06g054590
Cortex,Solyc06g059740
Cortex,Solyc06g059880
Cortex,Solyc06g059900
Cortex,Solyc06g060010
Cortex,Solyc06g060013
Cortex,Solyc06g060140
Cortex,Solyc06g060710
Cortex,Solyc06g060730
Cortex,Solyc06g060750
Cortex,Solyc06g060760
Cortex,Solyc06g060830
Cortex,Solyc06g060960
Cortex,Solyc06g060970
Cortex,Solyc06g061030
Cortex,Solyc06g061100
Cortex,Solyc06g061120
Cortex,Solyc06g062390
Cortex,Solyc06g062883
Cortex,Solyc06g062890
Cortex,Solyc06g063330
Cortex,Solyc06g064880
Cortex,Solyc06g065200
Cortex,Solyc06g065330
Cortex,Solyc06g065825
Cortex,Solyc06g065970
Cortex,Solyc06g065990
Cortex,Solyc06g066180
Cortex,Solyc06g066330
Cortex,Solyc06g066460
Cortex,Solyc06g066477
Cortex,Solyc06g066560
Cortex,Solyc06g066620
Cortex,Solyc06g066650
Cortex,Solyc06g066830
Cortex,Solyc06g067860
Cortex,Solyc06g067870
Cortex,Solyc06g067910
Cortex,Solyc06g067980
Cortex,Solyc06g068380
Cortex,Solyc06g068500
Cortex,Solyc06g068510
Cortex,Solyc06g068620
Cortex,Solyc06g068690
Cortex,Solyc06g069210
Cortex,Solyc06g069385
Cortex,Solyc06g069420
Cortex,Solyc06g069665
Cortex,Solyc06g069900
Cortex,Solyc06g071130
Cortex,Solyc06g071620
Cortex,Solyc06g071670
Cortex,Solyc06g071790
Cortex,Solyc06g071980
Cortex,Solyc06g072410
Cortex,Solyc06g072530
Cortex,Solyc06g072830
Cortex,Solyc06g073020
Cortex,Solyc06g073510
Cortex,Solyc06g073580
Cortex,Solyc06g074050
Cortex,Solyc06g074120
Cortex,Solyc06g074320
Cortex,Solyc06g075030
Cortex,Solyc06g075250
Cortex,Solyc06g075513
Cortex,Solyc06g075640
Cortex,Solyc06g075650
Cortex,Solyc06g076250
Cortex,Solyc06g076400
Cortex,Solyc06g076450
Cortex,Solyc06g076570
Cortex,Solyc06g076665
Cortex,Solyc06g076960
Cortex,Solyc06g082040
Cortex,Solyc06g082070
Cortex,Solyc06g082140
Cortex,Solyc06g082220
Cortex,Solyc06g082230
Cortex,Solyc06g082270
Cortex,Solyc06g082300
Cortex,Solyc06g082320
Cortex,Solyc06g082470
Cortex,Solyc06g082895
Cortex,Solyc06g082900
Cortex,Solyc06g082950
Cortex,Solyc06g083060
Cortex,Solyc06g083130
Cortex,Solyc06g083200
Cortex,Solyc06g083230
Cortex,Solyc06g083500
Cortex,Solyc06g083580
Cortex,Solyc06g083595
Cortex,Solyc06g083670
Cortex,Solyc06g083910
Cortex,Solyc06g084140
Cortex,Solyc06g084155
Cortex,Solyc06g084483
Cortex,Solyc06g084540
Cortex,Solyc06g084615
Cortex,Solyc07g005140
Cortex,Solyc07g005190
Cortex,Solyc07g005215
Cortex,Solyc07g005230
Cortex,Solyc07g005420
Cortex,Solyc07g005690
Cortex,Solyc07g005750
Cortex,Solyc07g005760
Cortex,Solyc07g005765
Cortex,Solyc07g006590
Cortex,Solyc07g006680
Cortex,Solyc07g006700
Cortex,Solyc07g006855
Cortex,Solyc07g007160
Cortex,Solyc07g007760
Cortex,Solyc07g007840
Cortex,Solyc07g007930
Cortex,Solyc07g008100
Cortex,Solyc07g008230
Cortex,Solyc07g008240
Cortex,Solyc07g008310
Cortex,Solyc07g008560
Cortex,Solyc07g008570
Cortex,Solyc07g008620
Cortex,Solyc07g009180
Cortex,Solyc07g009500
Cortex,Solyc07g014730
Cortex,Solyc07g017520
Cortex,Solyc07g017680
Cortex,Solyc07g018390
Cortex,Solyc07g021120
Cortex,Solyc07g022830
Cortex,Solyc07g022900
Cortex,Solyc07g025200
Cortex,Solyc07g025490
Cortex,Solyc07g026620
Cortex,Solyc07g032170
Cortex,Solyc07g032180
Cortex,Solyc07g032220
Cortex,Solyc07g032385
Cortex,Solyc07g039270
Cortex,Solyc07g039287
Cortex,Solyc07g039500
Cortex,Solyc07g040680
Cortex,Solyc07g040950
Cortex,Solyc07g040960
Cortex,Solyc07g041180
Cortex,Solyc07g041325
Cortex,Solyc07g041330
Cortex,Solyc07g041735
Cortex,Solyc07g041780
Cortex,Solyc07g042130
Cortex,Solyc07g042510
Cortex,Solyc07g042720
Cortex,Solyc07g042750
Cortex,Solyc07g042830
Cortex,Solyc07g043000
Cortex,Solyc07g043160
Cortex,Solyc07g043320
Cortex,Solyc07g043400
Cortex,Solyc07g043580
Cortex,Solyc07g043600
Cortex,Solyc07g044750
Cortex,Solyc07g044780
Cortex,Solyc07g044860
Cortex,Solyc07g045180
Cortex,Solyc07g045310
Cortex,Solyc07g045380
Cortex,Solyc07g045410
Cortex,Solyc07g045540
Cortex,Solyc07g047760
Cortex,Solyc07g047820
Cortex,Solyc07g048085
Cortex,Solyc07g048090
Cortex,Solyc07g049180
Cortex,Solyc07g049290
Cortex,Solyc07g052453
Cortex,Solyc07g052470
Cortex,Solyc07g052560
Cortex,Solyc07g052720
Cortex,Solyc07g052707
Cortex,Solyc07g052730
Cortex,Solyc07g052970
Cortex,Solyc07g053250
Cortex,Solyc07g053630
Cortex,Solyc07g054070
Cortex,Solyc07g054090
Cortex,Solyc07g054370
Cortex,Solyc07g054850
Cortex,Solyc07g055020
Cortex,Solyc07g055050
Cortex,Solyc07g055060
Cortex,Solyc07g055215
Cortex,Solyc07g055380
Cortex,Solyc07g055610
Cortex,Solyc07g055900
Cortex,Solyc07g055950
Cortex,Solyc07g056020
Cortex,Solyc07g056540
Cortex,Solyc07g056590
Cortex,Solyc07g061790
Cortex,Solyc07g062030
Cortex,Solyc07g062040
Cortex,Solyc07g062060
Cortex,Solyc07g062130
Cortex,Solyc07g062550
Cortex,Solyc07g062750
Cortex,Solyc07g062810
Cortex,Solyc07g062890
Cortex,Solyc07g062900
Cortex,Solyc07g062910
Cortex,Solyc07g062950
Cortex,Solyc07g063600
Cortex,Solyc07g064690
Cortex,Solyc07g065110
Cortex,Solyc07g065500
Cortex,Solyc07g066010
Cortex,Solyc07g066030
Cortex,Solyc07g066050
Cortex,Solyc07g066310
Cortex,Solyc07g066385
Cortex,Solyc08g005100
Cortex,Solyc08g005140
Cortex,Solyc08g005350
Cortex,Solyc08g005560
Cortex,Solyc08g005570
Cortex,Solyc08g005620
Cortex,Solyc08g005720
Cortex,Solyc08g005920
Cortex,Solyc08g005960
Cortex,Solyc08g006170
Cortex,Solyc08g006230
Cortex,Solyc08g006250
Cortex,Solyc08g006600
Cortex,Solyc08g006770
Cortex,Solyc08g006970
Cortex,Solyc08g007070
Cortex,Solyc08g007080
Cortex,Solyc08g007100
Cortex,Solyc08g007310
Cortex,Solyc08g007330
Cortex,Solyc08g007750
Cortex,Solyc08g008050
Cortex,Solyc08g008070
Cortex,Solyc08g008320
Cortex,Solyc08g008350
Cortex,Solyc08g008420
Cortex,Solyc08g008630
Cortex,Solyc08g013710
Cortex,Solyc08g013750
Cortex,Solyc08g014090
Cortex,Solyc08g014120
Cortex,Solyc08g014330
Cortex,Solyc08g014490
Cortex,Solyc08g015860
Cortex,Solyc08g041800
Cortex,Solyc08g023590
Cortex,Solyc08g023490
Cortex,Solyc08g023493
Cortex,Solyc08g023497
Cortex,Solyc08g021890
Cortex,Solyc08g029150
Cortex,Solyc08g028780
Cortex,Solyc08g059760
Cortex,Solyc08g061160
Cortex,Solyc08g061250
Cortex,Solyc08g061260
Cortex,Solyc08g061270
Cortex,Solyc08g061490
Cortex,Solyc08g061590
Cortex,Solyc08g061650
Cortex,Solyc08g062275
Cortex,Solyc08g062560
Cortex,Solyc08g062703
Cortex,Solyc08g063040
Cortex,Solyc08g065160
Cortex,Solyc08g065220
Cortex,Solyc08g065450
Cortex,Solyc08g065970
Cortex,Solyc08g066060
Cortex,Solyc08g067060
Cortex,Solyc08g067270
Cortex,Solyc08g067310
Cortex,Solyc08g067590
Cortex,Solyc08g067595
Cortex,Solyc08g067670
Cortex,Solyc08g067960
Cortex,Solyc08g068230
Cortex,Solyc08g068390
Cortex,Solyc08g068590
Cortex,Solyc08g068930
Cortex,Solyc08g069010
Cortex,Solyc08g069130
Cortex,Solyc08g074350
Cortex,Solyc08g074450
Cortex,Solyc08g074480
Cortex,Solyc08g074510
Cortex,Solyc08g074560
Cortex,Solyc08g074682
Cortex,Solyc08g074755
Cortex,Solyc08g074780
Cortex,Solyc08g074910
Cortex,Solyc08g075010
Cortex,Solyc08g075470
Cortex,Solyc08g075500
Cortex,Solyc08g075520
Cortex,Solyc08g076010
Cortex,Solyc08g076290
Cortex,Solyc08g076410
Cortex,Solyc08g076680
Cortex,Solyc08g077210
Cortex,Solyc08g077950
Cortex,Solyc08g078010
Cortex,Solyc08g078020
Cortex,Solyc08g078040
Cortex,Solyc08g078090
Cortex,Solyc08g078100
Cortex,Solyc08g078460
Cortex,Solyc08g078750
Cortex,Solyc08g078753
Cortex,Solyc08g078870
Cortex,Solyc08g078900
Cortex,Solyc08g078910
Cortex,Solyc08g078920
Cortex,Solyc08g078930
Cortex,Solyc08g078940
Cortex,Solyc08g078950
Cortex,Solyc08g079005
Cortex,Solyc08g079080
Cortex,Solyc08g079180
Cortex,Solyc08g079190
Cortex,Solyc08g079200
Cortex,Solyc08g079230
Cortex,Solyc08g079590
Cortex,Solyc08g079610
Cortex,Solyc08g079840
Cortex,Solyc08g080040
Cortex,Solyc08g080050
Cortex,Solyc08g080200
Cortex,Solyc08g080250
Cortex,Solyc08g080400
Cortex,Solyc08g080670
Cortex,Solyc08g080750
Cortex,Solyc08g081130
Cortex,Solyc08g081250
Cortex,Solyc08g081260
Cortex,Solyc08g081385
Cortex,Solyc08g081480
Cortex,Solyc08g081520
Cortex,Solyc08g081840
Cortex,Solyc08g081940
Cortex,Solyc08g081990
Cortex,Solyc08g082010
Cortex,Solyc08g082410
Cortex,Solyc08g082590
Cortex,Solyc08g082670
Cortex,Solyc08g082950
Cortex,Solyc08g083200
Cortex,Solyc09g005180
Cortex,Solyc09g005230
Cortex,Solyc09g005260
Cortex,Solyc09g005480
Cortex,Solyc09g005580
Cortex,Solyc09g005670
Cortex,Solyc09g007150
Cortex,Solyc09g007200
Cortex,Solyc09g007340
Cortex,Solyc09g007390
Cortex,Solyc09g007550
Cortex,Solyc09g007760
Cortex,Solyc09g007765
Cortex,Solyc09g007850
Cortex,Solyc09g007890
Cortex,Solyc09g008010
Cortex,Solyc09g008040
Cortex,Solyc09g008130
Cortex,Solyc09g008320
Cortex,Solyc09g008640
Cortex,Solyc09g008680
Cortex,Solyc09g008790
Cortex,Solyc09g098620
Cortex,Solyc09g008913
Cortex,Solyc09g008970
Cortex,Solyc09g009100
Cortex,Solyc09g009250
Cortex,Solyc09g009550
Cortex,Solyc09g009650
Cortex,Solyc09g009670
Cortex,Solyc09g009690
Cortex,Solyc09g009780
Cortex,Solyc09g009940
Cortex,Solyc09g010000
Cortex,Solyc09g010110
Cortex,Solyc09g010230
Cortex,Solyc09g010240
Cortex,Solyc09g010320
Cortex,Solyc09g010450
Cortex,Solyc09g010470
Cortex,Solyc09g010720
Cortex,Solyc09g010870
Cortex,Solyc09g010940
Cortex,Solyc09g011080
Cortex,Solyc09g011120
Cortex,Solyc09g011140
Cortex,Solyc09g011160
Cortex,Solyc09g011410
Cortex,Solyc09g011930
Cortex,Solyc09g014210
Cortex,Solyc09g014415
Cortex,Solyc09g014530
Cortex,Solyc09g015360
Cortex,Solyc09g015700
Cortex,Solyc09g016950
Cortex,Solyc09g018690
Cortex,Solyc09g018840
Cortex,Solyc09g018845
Cortex,Solyc09g018900
Cortex,Solyc09g020010
Cortex,Solyc09g020150
Cortex,Solyc09g042785
Cortex,Solyc09g031750
Cortex,Solyc09g047930
Cortex,Solyc09g055550
Cortex,Solyc09g056130
Cortex,Solyc09g056135
Cortex,Solyc09g059260
Cortex,Solyc09g059473
Cortex,Solyc09g059650
Cortex,Solyc09g059990
Cortex,Solyc09g061250
Cortex,Solyc09g061700
Cortex,Solyc09g061730
Cortex,Solyc09g063140
Cortex,Solyc09g064320
Cortex,Solyc09g064520
Cortex,Solyc09g064660
Cortex,Solyc09g065030
Cortex,Solyc09g065155
Cortex,Solyc09g065560
Cortex,Solyc09g065660
Cortex,Solyc09g065690
Cortex,Solyc09g065910
Cortex,Solyc09g065940
Cortex,Solyc09g065990
Cortex,Solyc09g066080
Cortex,Solyc09g066120
Cortex,Solyc09g025230
Cortex,Solyc09g072610
Cortex,Solyc09g072700
Cortex,Solyc09g072710
Cortex,Solyc09g072890
Cortex,Solyc09g072990
Cortex,Solyc09g074230
Cortex,Solyc09g074240
Cortex,Solyc09g074280
Cortex,Solyc09g074310
Cortex,Solyc09g074360
Cortex,Solyc09g074430
Cortex,Solyc09g074650
Cortex,Solyc09g074730
Cortex,Solyc09g074930
Cortex,Solyc09g075070
Cortex,Solyc09g075210
Cortex,Solyc09g075220
Cortex,Solyc09g075460
Cortex,Solyc09g075530
Cortex,Solyc09g075670
Cortex,Solyc09g075680
Cortex,Solyc09g075760
Cortex,Solyc09g075790
Cortex,Solyc09g082180
Cortex,Solyc09g082340
Cortex,Solyc09g082940
Cortex,Solyc09g083120
Cortex,Solyc09g083200
Cortex,Solyc09g083230
Cortex,Solyc09g084450
Cortex,Solyc09g089570
Cortex,Solyc09g089640
Cortex,Solyc09g089770
Cortex,Solyc09g089800
Cortex,Solyc09g090220
Cortex,Solyc09g090410
Cortex,Solyc09g090510
Cortex,Solyc09g090560
Cortex,Solyc09g090640
Cortex,Solyc09g090960
Cortex,Solyc09g091100
Cortex,Solyc09g091160
Cortex,Solyc09g091700
Cortex,Solyc09g091780
Cortex,Solyc09g091970
Cortex,Solyc09g092090
Cortex,Solyc09g092330
Cortex,Solyc09g097910
Cortex,Solyc09g098770
Cortex,Solyc09g098290
Cortex,Solyc09g098580
Cortex,Solyc10g005000
Cortex,Solyc10g005180
Cortex,Solyc10g005340
Cortex,Solyc10g005540
Cortex,Solyc10g005830
Cortex,Solyc10g005840
Cortex,Solyc10g006157
Cortex,Solyc10g006190
Cortex,Solyc10g006330
Cortex,Solyc10g006660
Cortex,Solyc10g006710
Cortex,Solyc10g006730
Cortex,Solyc10g006800
Cortex,Solyc10g007050
Cortex,Solyc10g007600
Cortex,Solyc10g007730
Cortex,Solyc10g007970
Cortex,Solyc10g008040
Cortex,Solyc10g008240
Cortex,Solyc10g008440
Cortex,Solyc10g008500
Cortex,Solyc10g008520
Cortex,Solyc10g008740
Cortex,Solyc10g008750
Cortex,Solyc10g008850
Cortex,Solyc10g008980
Cortex,Solyc10g009050
Cortex,Solyc10g009570
Cortex,Solyc10g011730
Cortex,Solyc10g017510
Cortex,Solyc10g018300
Cortex,Solyc10g024360
Cortex,Solyc10g039210
Cortex,Solyc10g061880
Cortex,Solyc10g044520
Cortex,Solyc10g044915
Cortex,Solyc10g045240
Cortex,Solyc10g045270
Cortex,Solyc10g047643
Cortex,Solyc10g049210
Cortex,Solyc10g049590
Cortex,Solyc10g050110
Cortex,Solyc10g050210
Cortex,Solyc10g050735
Cortex,Solyc10g074470
Cortex,Solyc10g074745
Cortex,Solyc10g074820
Cortex,Solyc10g074900
Cortex,Solyc10g074990
Cortex,Solyc10g076180
Cortex,Solyc10g076260
Cortex,Solyc10g076270
Cortex,Solyc10g076400
Cortex,Solyc10g077090
Cortex,Solyc10g077110
Cortex,Solyc10g078560
Cortex,Solyc10g078590
Cortex,Solyc10g078720
Cortex,Solyc10g079310
Cortex,Solyc10g079360
Cortex,Solyc10g079595
Cortex,Solyc10g079750
Cortex,Solyc10g080130
Cortex,Solyc10g080280
Cortex,Solyc10g080330
Cortex,Solyc10g080560
Cortex,Solyc10g080680
Cortex,Solyc10g081040
Cortex,Solyc10g081050
Cortex,Solyc10g081160
Cortex,Solyc10g081340
Cortex,Solyc10g083300
Cortex,Solyc10g083350
Cortex,Solyc10g083380
Cortex,Solyc10g083470
Cortex,Solyc10g083480
Cortex,Solyc10g083710
Cortex,Solyc10g083730
Cortex,Solyc10g083880
Cortex,Solyc10g084120
Cortex,Solyc10g084180
Cortex,Solyc10g084250
Cortex,Solyc10g087013
Cortex,Solyc10g084630
Cortex,Solyc10g084740
Cortex,Solyc10g084810
Cortex,Solyc10g084830
Cortex,Solyc10g085150
Cortex,Solyc10g085460
Cortex,Solyc10g085680
Cortex,Solyc10g085830
Cortex,Solyc10g085930
Cortex,Solyc10g086220
Cortex,Solyc10g086240
Cortex,Solyc10g086280
Cortex,Solyc10g086440
Cortex,Solyc10g086570
Cortex,Solyc10g086580
Cortex,Solyc10g086650
Cortex,Solyc10g086710
Cortex,Solyc11g005080
Cortex,Solyc11g005590
Cortex,Solyc11g005730
Cortex,Solyc11g006130
Cortex,Solyc11g006300
Cortex,Solyc11g006450
Cortex,Solyc11g006560
Cortex,Solyc11g006640
Cortex,Solyc11g007310
Cortex,Solyc11g007990
Cortex,Solyc11g008270
Cortex,Solyc11g008530
Cortex,Solyc11g008760
Cortex,Solyc11g008910
Cortex,Solyc11g008960
Cortex,Solyc11g009060
Cortex,Solyc11g010250
Cortex,Solyc11g010270
Cortex,Solyc11g010380
Cortex,Solyc11g010430
Cortex,Solyc11g010460
Cortex,Solyc11g010510
Cortex,Solyc11g010570
Cortex,Solyc11g010620
Cortex,Solyc11g010880
Cortex,Solyc11g011190
Cortex,Solyc11g011400
Cortex,Solyc11g011780
Cortex,Solyc11g011800
Cortex,Solyc11g011840
Cortex,Solyc11g011860
Cortex,Solyc11g012530
Cortex,Solyc11g012550
Cortex,Solyc11g012680
Cortex,Solyc11g012850
Cortex,Solyc11g013010
Cortex,Solyc11g013155
Cortex,Solyc11g013290
Cortex,Solyc11g013770
Cortex,Solyc11g013810
Cortex,Solyc11g017060
Cortex,Solyc11g018510
Cortex,Solyc11g019910
Cortex,Solyc11g020180
Cortex,Solyc11g020160
Cortex,Solyc11g020670
Cortex,Solyc11g021170
Cortex,Solyc11g021240
Cortex,Solyc11g021290
Cortex,Solyc11g021300
Cortex,Solyc11g021310
Cortex,Solyc11g051200
Cortex,Solyc11g027660
Cortex,Solyc11g027710
Cortex,Solyc11g027770
Cortex,Solyc11g028310
Cortex,Solyc11g032100
Cortex,Solyc11g045690
Cortex,Solyc11g045480
Cortex,Solyc11g045440
Cortex,Solyc11g044670
Cortex,Solyc11g044620
Cortex,Solyc11g044610
Cortex,Solyc11g044360
Cortex,Solyc11g043155
Cortex,Solyc11g042460
Cortex,Solyc11g042420
Cortex,Solyc11g040260
Cortex,Solyc11g040222
Cortex,Solyc11g039980
Cortex,Solyc11g056320
Cortex,Solyc11g056330
Cortex,Solyc11g056400
Cortex,Solyc11g062290
Cortex,Solyc11g063520
Cortex,Solyc11g065090
Cortex,Solyc11g065420
Cortex,Solyc11g065930
Cortex,Solyc11g066110
Cortex,Solyc11g066270
Cortex,Solyc11g066290
Cortex,Solyc11g066330
Cortex,Solyc11g066360
Cortex,Solyc11g066410
Cortex,Solyc11g066530
Cortex,Solyc11g066660
Cortex,Solyc11g066665
Cortex,Solyc11g066860
Cortex,Solyc11g068450
Cortex,Solyc11g068690
Cortex,Solyc11g068940
Cortex,Solyc11g068950
Cortex,Solyc11g069020
Cortex,Solyc11g069410
Cortex,Solyc11g069590
Cortex,Solyc11g070100
Cortex,Solyc11g071230
Cortex,Solyc11g071300
Cortex,Solyc11g071580
Cortex,Solyc11g071860
Cortex,Solyc11g071865
Cortex,Solyc11g072100
Cortex,Solyc11g072110
Cortex,Solyc11g072200
Cortex,Solyc11g072220
Cortex,Solyc11g072710
Cortex,Solyc11g072800
Cortex,Solyc11g073120
Cortex,Solyc12g005040
Cortex,Solyc12g005340
Cortex,Solyc12g005400
Cortex,Solyc12g005940
Cortex,Solyc12g006993
Cortex,Solyc12g006997
Cortex,Solyc12g008790
Cortex,Solyc12g008970
Cortex,Solyc12g009310
Cortex,Solyc12g009440
Cortex,Solyc12g009650
Cortex,Solyc12g010140
Cortex,Solyc12g010130
Cortex,Solyc12g010310
Cortex,Solyc12g010380
Cortex,Solyc12g010730
Cortex,Solyc12g010800
Cortex,Solyc12g010820
Cortex,Solyc12g010900
Cortex,Solyc12g011030
Cortex,Solyc12g011450
Cortex,Solyc12g013580
Cortex,Solyc12g013690
Cortex,Solyc12g013750
Cortex,Solyc12g014120
Cortex,Solyc12g014140
Cortex,Solyc12g014150
Cortex,Solyc12g014220
Cortex,Solyc12g014360
Cortex,Solyc12g014440
Cortex,Solyc12g014560
Cortex,Solyc12g015640
Cortex,Solyc12g015680
Cortex,Solyc12g015710
Cortex,Solyc12g015770
Cortex,Solyc12g015920
Cortex,Solyc12g016210
Cortex,Solyc12g017420
Cortex,Solyc12g017430
Cortex,Solyc12g017460
Cortex,Solyc12g017470
Cortex,Solyc12g017570
Cortex,Solyc12g017920
Cortex,Solyc12g017970
Cortex,Solyc12g019100
Cortex,Solyc12g019975
Cortex,Solyc12g021310
Cortex,Solyc12g026420
Cortex,Solyc12g033050
Cortex,Solyc12g036150
Cortex,Solyc12g037970
Cortex,Solyc12g038570
Cortex,Solyc12g040790
Cortex,Solyc12g042010
Cortex,Solyc12g042080
Cortex,Solyc12g042770
Cortex,Solyc12g043050
Cortex,Solyc12g044190
Cortex,Solyc12g044820
Cortex,Solyc12g044950
Cortex,Solyc12g049500
Cortex,Solyc12g049680
Cortex,Solyc12g055700
Cortex,Solyc12g055990
Cortex,Solyc12g056280
Cortex,Solyc12g056290
Cortex,Solyc12g056350
Cortex,Solyc12g056460
Cortex,Solyc12g056590
Cortex,Solyc12g056600
Cortex,Solyc12g056790
Cortex,Solyc12g056920
Cortex,Solyc12g057040
Cortex,Solyc12g087810
Cortex,Solyc12g087893
Cortex,Solyc12g087940
Cortex,Solyc12g087970
Cortex,Solyc12g088050
Cortex,Solyc12g088090
Cortex,Solyc12g088190
Cortex,Solyc12g088210
Cortex,Solyc12g088460
Cortex,Solyc12g088480
Cortex,Solyc12g088500
Cortex,Solyc12g088700
Cortex,Solyc12g088760
Cortex,Solyc12g089140
Cortex,Solyc12g089180
Cortex,Solyc12g094410
Cortex,Solyc12g094430
Cortex,Solyc12g094540
Cortex,Solyc12g094620
Cortex,Solyc12g094630
Cortex,Solyc12g095890
Cortex,Solyc12g096270
Cortex,Solyc12g096390
Cortex,Solyc12g096400
Cortex,Solyc12g096550
Cortex,Solyc12g096610
Cortex,Solyc12g096670
Cortex,Solyc12g096780
Cortex,Solyc12g097060
Cortex,Solyc12g098260
Cortex,Solyc12g098320
Cortex,Solyc12g098370
Cortex,Solyc12g098380
Cortex,Solyc12g098400
Cortex,Solyc12g098660
Cortex,Solyc12g098700
Cortex,Solyc12g099270
Cortex,Solyc12g099780
Cortex,Solyc12g099790
Cortex,Solyc12g099860
Cortex,Solyc12g099930
Cortex,Solyc12g100010
Cortex,Solyc12g100120
Cortex,Solyc12g100230
Cortex_ACT2,Solyc00g011880
Cortex_ACT2,Solyc00g020545
Cortex_ACT2,Solyc00g021640
Cortex_ACT2,Solyc00g022107
Cortex_ACT2,Solyc00g026160
Cortex_ACT2,Solyc00g075035
Cortex_ACT2,Solyc01g005630
Cortex_ACT2,Solyc01g005850
Cortex_ACT2,Solyc01g005860
Cortex_ACT2,Solyc01g005880
Cortex_ACT2,Solyc01g005890
Cortex_ACT2,Solyc01g006580
Cortex_ACT2,Solyc01g006810
Cortex_ACT2,Solyc01g006840
Cortex_ACT2,Solyc01g007960
Cortex_ACT2,Solyc01g009370
Cortex_ACT2,Solyc01g009400
Cortex_ACT2,Solyc01g009410
Cortex_ACT2,Solyc01g010150
Cortex_ACT2,Solyc01g010520
Cortex_ACT2,Solyc01g060020
Cortex_ACT2,Solyc01g065530
Cortex_ACT2,Solyc01g067370
Cortex_ACT2,Solyc01g067870
Cortex_ACT2,Solyc01g068080
Cortex_ACT2,Solyc01g068420
Cortex_ACT2,Solyc01g068545
Cortex_ACT2,Solyc01g068630
Cortex_ACT2,Solyc01g079130
Cortex_ACT2,Solyc01g080570
Cortex_ACT2,Solyc01g081250
Cortex_ACT2,Solyc01g073810
Cortex_ACT2,Solyc01g073820
Cortex_ACT2,Solyc01g073830
Cortex_ACT2,Solyc01g086845
Cortex_ACT2,Solyc01g091300
Cortex_ACT2,Solyc01g094610
Cortex_ACT2,Solyc01g095840
Cortex_ACT2,Solyc01g096280
Cortex_ACT2,Solyc01g096410
Cortex_ACT2,Solyc01g097700
Cortex_ACT2,Solyc01g097710
Cortex_ACT2,Solyc01g097720
Cortex_ACT2,Solyc01g098960
Cortex_ACT2,Solyc01g099870
Cortex_ACT2,Solyc01g099910
Cortex_ACT2,Solyc01g102380
Cortex_ACT2,Solyc01g102700
Cortex_ACT2,Solyc01g103360
Cortex_ACT2,Solyc01g103580
Cortex_ACT2,Solyc01g104110
Cortex_ACT2,Solyc01g104410
Cortex_ACT2,Solyc01g104720
Cortex_ACT2,Solyc01g105070
Cortex_ACT2,Solyc01g105550
Cortex_ACT2,Solyc01g106390
Cortex_ACT2,Solyc01g106620
Cortex_ACT2,Solyc01g106630
Cortex_ACT2,Solyc01g106805
Cortex_ACT2,Solyc01g107140
Cortex_ACT2,Solyc01g107220
Cortex_ACT2,Solyc01g107650
Cortex_ACT2,Solyc01g107990
Cortex_ACT2,Solyc01g108800
Cortex_ACT2,Solyc01g109150
Cortex_ACT2,Solyc01g109860
Cortex_ACT2,Solyc01g110500
Cortex_ACT2,Solyc01g112070
Cortex_ACT2,Solyc01g112100
Cortex_ACT2,Solyc02g043810
Cortex_ACT2,Solyc02g014220
Cortex_ACT2,Solyc02g014225
Cortex_ACT2,Solyc02g014300
Cortex_ACT2,Solyc02g030220
Cortex_ACT2,Solyc02g032660
Cortex_ACT2,Solyc02g062510
Cortex_ACT2,Solyc02g062710
Cortex_ACT2,Solyc02g065600
Cortex_ACT2,Solyc02g068000
Cortex_ACT2,Solyc02g069200
Cortex_ACT2,Solyc02g069470
Cortex_ACT2,Solyc02g070110
Cortex_ACT2,Solyc02g071070
Cortex_ACT2,Solyc02g071285
Cortex_ACT2,Solyc02g071490
Cortex_ACT2,Solyc02g072040
Cortex_ACT2,Solyc02g072520
Cortex_ACT2,Solyc02g072570
Cortex_ACT2,Solyc02g076660
Cortex_ACT2,Solyc02g077420
Cortex_ACT2,Solyc02g078660
Cortex_ACT2,Solyc02g079740
Cortex_ACT2,Solyc02g080910
Cortex_ACT2,Solyc02g081050
Cortex_ACT2,Solyc02g081990
Cortex_ACT2,Solyc02g082090
Cortex_ACT2,Solyc02g082150
Cortex_ACT2,Solyc02g082170
Cortex_ACT2,Solyc02g085720
Cortex_ACT2,Solyc02g087110
Cortex_ACT2,Solyc02g087420
Cortex_ACT2,Solyc02g087840
Cortex_ACT2,Solyc02g088290
Cortex_ACT2,Solyc02g088560
Cortex_ACT2,Solyc02g089520
Cortex_ACT2,Solyc02g089750
Cortex_ACT2,Solyc02g089900
Cortex_ACT2,Solyc02g091440
Cortex_ACT2,Solyc02g091900
Cortex_ACT2,Solyc02g093250
Cortex_ACT2,Solyc02g093650
