"","VEG-05-Flt-SN01-Adv-Root-Red","VEG-05-Flt-SN03-Adv-Root-Red","VEG-05-Flt-SN04-Adv-Root-Red","VEG-05-Flt-SN05-Adv-Root-Red","VEG-05-Flt-SN06-Adv-Root-Red","VEG-05-Flt-SN010-Adv-Root-Blue","VEG-05-Flt-SN012-Adv-Root-Blue","VEG-05-Flt-SN07-Adv-Root-Blue","VEG-05-Flt-SN08-Adv-Root-Blue","VEG-05-Gnd-SN02-Adv-Root-Red","VEG-05-Gnd-SN04-Adv-Root-Red","VEG-05-Gnd-SN05-Adv-Root-Red","VEG-05-Gnd-SN07-Adv-Root-Blue","VEG-05-Gnd-SN09-Adv-Root-Blue","VEG-05-Gnd-SN10-Adv-Root-Blue"
"Solyc07g039570.3",5.01813498679487,5.89109644656782,6.17730696161105,4.91480578971263,4.91261120843099,6.72245416167363,6.69731882506879,6.43294389037006,6.78292317829816,4.67450137046989,3.92486585636673,4.5352169443028,6.31185037707783,4.75572390610191,4.70692935867131
"Solyc07g040660.3",5.82869802888089,5.35795423242102,6.03802801230888,5.74418156650308,6.31294688787296,6.23376855393145,5.59233394239731,6.15743000204168,5.55176624651163,5.92395275925796,6.33019227204668,6.12745513321031,5.727474164963,5.87684204798231,6.29030693784578
"Solyc07g040680.3",6.32863713132808,3.92486585636673,4.45202281802128,4.91637343328516,6.52533775782061,6.0628249501069,5.46369571428466,4.90920257858911,6.47472536370901,5.89342394464212,7.05208908014569,6.45613041276463,6.29099914567001,6.62839393403324,6.85191716004692
"Solyc07g040690.3",10.3959526962657,10.8565837649362,10.8739509676099,9.63637950955117,9.40701973247851,9.6371680666824,10.0055445309024,10.3994618416994,9.92031775510431,10.3644531759128,9.87923739372953,9.35846884530263,10.0186653512669,9.95803854761046,9.58719869396994
"Solyc07g040710.3",10.1576638192624,12.6715765828751,11.8165828717646,9.61862735698985,10.9191763543919,10.643400550634,10.1420580125045,11.2562814732194,11.6645103126032,10.7117426036969,9.68380649618221,10.3775490685659,12.0427800933704,10.880227556377,10.3633867589302
"Solyc07g040720.3",11.6461592677423,12.004696127634,11.4888413869012,10.8745166383881,11.2927609656806,10.1243656367335,10.3239681891251,11.0647848964543,10.4838561298907,12.1543584968576,10.9250451342893,10.6821343108194,10.7616178657002,10.8438328060064,10.3523174317508
"Solyc07g040730.1",8.93234865339205,9.19217610908918,9.65540533953582,8.98378342500255,8.84702093262072,9.14368463564193,9.03251573206474,9.51356510598833,8.74624993510544,8.56683865779164,8.56212498991184,8.82487165940914,8.61135713776655,8.7395361857121,8.60556939869029
"Solyc07g040740.3",7.65089978291548,8.48641356536182,7.92542803567517,8.08858367810028,7.50793659506303,7.52206481081153,7.73242338686278,8.30211192628975,7.98044669911614,7.47787801137354,7.97550278471247,8.0957221306847,7.5984542876102,7.45609688652589,8.03253614181234
"Solyc07g040750.2",5.2717441942965,6.78846714412954,6.73186984936709,5.53770751940579,6.1075214383881,5.95429297159299,6.13574262399062,5.57038624048945,5.86680936023563,6.46393983868002,6.73706732418745,6.35165157792887,6.24106573313684,6.1424799810709,5.9903044611165
"Solyc07g040780.3",8.61310344583565,8.67337618679752,8.52684190270024,8.67419538581795,8.52180965836873,7.91570478239578,8.22534017907388,8.26777695500016,8.23127934409137,8.67619090846181,8.70840449059327,8.52247117407307,8.22409206054535,8.05114541466272,8.70045474619806
"Solyc07g040880.3",4.5662966680796,6.53666172316191,6.54355168469987,4.9200164546209,4.50382712469496,5.93578298740343,5.84880285966389,5.29478445380405,5.15415273036651,4.67435279557567,4.51523794040752,4.64299601307111,4.85545632380319,4.61053346802368,4.65043120035941
"Solyc07g040890.1",9.83415415900904,12.0281781733776,12.8093373480033,10.1209136215804,9.91462696674659,10.6069797837561,11.6654770890029,10.3880618322208,11.2056697995412,9.14937750044338,7.44553252596057,8.00398015290826,10.7088550048297,9.70696697367083,9.47515578821578
"Solyc07g040910.3",10.0933594888617,10.2989270569184,10.0777228085559,10.1089104829378,9.97022860777191,9.85007060329213,9.81432948231697,9.44778890595806,9.6014674714742,10.1505720319693,9.96690729872557,9.76259091217723,10.106326145805,10.0106069531034,10.0433683113031
"Solyc07g040940.3",9.56748066189379,8.67245267631482,9.52512306024748,9.12280945555584,9.41187214812892,9.22395101119805,9.29900360983327,9.1240630252612,9.56414281412349,9.60545326051355,9.62475203497899,9.57594970670775,9.83785508378246,9.95893252727409,9.60596547643681
"Solyc07g040950.3",8.48867672374306,9.30858997864551,8.8129106983926,8.07063947429974,8.49658402463461,8.26427240005644,8.13990141312506,7.73638908457292,7.7581956958534,8.04933602998323,8.23225259229985,8.23828923977061,7.94340408701988,8.43040699309109,8.02145139143325
"Solyc07g040960.1",13.7570151182333,13.0761243160059,14.5871420859476,13.5953326362962,14.4165745381808,13.9829495280006,13.0305085155028,13.3796244091662,14.1641544543353,14.8498673589913,14.3934717177788,14.1391066406266,15.0824848660593,15.052631630987,14.1662399398434
"Solyc07g040980.3",9.74689133319285,8.78769151394849,8.79861401841771,9.20383534296008,9.5065515797164,9.60128917888516,9.59356300684861,9.14135197417858,9.89937365615502,9.87876816675381,9.5797481197355,9.92141269809339,10.1206339089221,10.0725742101381,9.84139335941987
"Solyc07g040990.3",10.8086756030616,8.88710049035239,9.34935025092865,10.4002016409631,9.98670034726079,8.97502675394476,9.86361950395983,9.94237624398626,10.286059701356,10.4241732140774,11.2092340351771,11.1394360593545,10.7491329986872,10.6395890348826,11.5493083143104
"Solyc07g041000.3",6.83030859922679,5.35804816832435,6.63835501309399,6.12101004313693,6.44606573427571,6.71576234876731,6.71677137997444,6.30491392574745,6.40400657887748,6.91522621336914,6.59160128095823,6.68403326563458,7.10706687373308,6.73936993315361,6.5024041125195
"Solyc07g041010.3",9.5006832812302,10.8518231556238,10.5864687315474,8.76505410328641,9.24223476483001,10.2602062033218,10.4810018251301,10.6329133806817,9.69824906416522,9.26788227920423,9.06660531164741,9.27261456196311,9.83926245197883,9.52037392769652,9.05953443730032
"Solyc07g041020.3",9.71599672478315,8.11098066923973,9.22230545816517,10.2947431544448,9.86865593198945,9.27510281306697,9.28468248377328,9.81753926753701,9.46777967860241,9.66423014064082,9.49387155038685,9.58915378160574,9.17638319333866,9.52923826731344,10.1070095428968
"Solyc07g041070.3",7.47140444515313,7.92469477317147,7.74228468947533,7.29063669288158,7.27353520346255,7.78563226628066,8.06258768415862,6.43298989206666,7.41717778521331,7.05403058136676,7.3173839884475,7.2149662436884,8.24620213574419,7.76955962675653,7.73507433898045
"Solyc07g041080.3",8.77313660911539,8.5464480047897,9.43597040597503,9.46321114009219,8.95625759511975,9.21163020961205,9.33698175803004,9.55059603974668,9.17269768942223,9.11097054615274,8.83195623442697,9.12837023955839,8.70110634090587,8.97939073074454,9.12907963424719
"Solyc07g041150.3",8.99614435419173,5.36531708103488,5.83681552050379,6.92316760699437,7.1519298021258,5.74711952855113,6.66061281865984,6.76728860029471,8.69560804936799,9.44350041060632,7.80780043366999,8.66441739670197,9.08533537979422,8.8842250187114,7.99977447563599
"Solyc07g041155.1",10.4410000236968,6.99000868548061,9.1807043408549,9.49282637187113,9.69190027362002,9.39361836530716,9.683510531325,9.50599941412698,10.2424618012119,10.5179371789422,9.97542374046528,9.97795679236402,10.4343636802667,10.3449390219222,9.8777199184427
"Solyc07g041160.3",11.0698639719045,11.3478075984817,11.0257336276777,10.9336768010762,10.8257639958624,10.3193585566662,10.313182201563,10.9746512897818,10.5863423787635,11.3294574322091,11.0207029365634,10.7286872617627,10.7082782401037,10.8919297165929,10.3751786403975
"Solyc07g041180.3",5.71135695919679,3.92486585636673,4.45262221335187,5.73518362416758,5.49092956494125,4.59267681041391,5.23484728020014,3.92486585636673,6.36158476139346,5.87791871389822,5.70361353708546,5.91255422588315,6.27720574443094,6.22863142356966,5.89704217857168
"Solyc07g041190.3",7.27523350226846,8.55129781317023,8.72201085245793,7.48298085480793,7.56576486336442,8.35259861560249,8.48856358029131,8.08485919498238,7.81592508294163,7.31777676416589,7.96047767093577,7.89547483934789,7.75654015681172,7.81917958042271,7.76810374779948
"Solyc07g041200.3",9.87158694949556,9.7046244662284,9.8342683521183,9.70361979528307,9.59890761047504,9.28083454064927,9.48239281763388,9.8076604823094,9.35546327076089,9.83381481490205,9.66685314875389,9.51622495416844,9.6118284716258,9.5296257024811,9.38668109837411
"Solyc07g041210.3",7.40315931652653,8.48553146834966,7.53320491769753,7.53322805642071,7.77661912387685,7.39488161299641,7.4820163250793,6.66471169325568,7.86547505970213,8.5339137501808,8.19058577210056,8.36358071359128,8.03527700317762,8.03996560323387,7.98529675086761
"Solyc07g041230.3",7.08110066142566,6.98885478057857,7.324665828506,7.56383961774501,7.58567559899526,7.73494842075553,7.70470344143948,7.57487743883017,7.72785354913401,6.88616875387596,7.73591185655626,7.37781585475126,7.2421373669336,6.43446197559849,6.99619417777176
"Solyc07g041245.1",5.96157995706814,6.52322571139749,6.47120958477807,5.89409421649608,5.58494120413613,5.7960356669757,5.57081664876713,6.44459120295596,5.80114484416671,5.93855312646148,5.99165700209288,5.70400306964466,5.65247244811435,5.97780289975051,5.90529365418011
"Solyc07g041280.3",7.53675190160189,8.01605831865966,7.62505497013762,7.31638860647404,7.64132714182999,8.20192095952966,8.42876214276982,7.87702373163814,7.80021582905935,7.49713477224976,7.76024778644511,7.71078411425414,8.2944577294321,7.04918588028258,7.12909834701562
"Solyc07g041290.2",6.32929616153926,7.69966370690474,7.16173668081438,7.86011858924601,7.07962523542716,7.53454546815491,7.95556793221285,7.1980884494061,7.38009818552921,6.7696259529694,6.80922726434492,7.41930511563129,6.18456702227266,6.48708681304501,7.34482128981758
"Solyc07g041300.2",4.29705538579915,3.92486585636673,3.92486585636673,3.92486585636673,3.92486585636673,3.92486585636673,4.18577835331944,3.92486585636673,3.92486585636673,4.85878238391435,4.64950063986999,4.47144839504293,4.30304373878435,5.16865253600791,4.77297828439467
"Solyc07g041310.3",12.5686162495631,13.2658172517154,12.7578240508036,13.4571092889615,12.9135292188724,12.6023383542512,12.3058556260522,13.1598642451173,12.3111713834647,12.5643708711734,12.5233970050164,12.6838514359883,11.887465159357,12.1975742327614,13.233560606839
"Solyc07g041325.1",5.90882774533952,3.92486585636673,3.92486585636673,4.99146112232561,4.73667615659134,4.59349648567853,5.14169169226736,3.92486585636673,5.62823769651095,6.06771393286405,5.1553578580493,6.04522842867991,6.20334637746921,6.20584686466218,5.89551548053334
"Solyc07g041330.2",7.53647538333297,6.99015408349071,7.03672920973125,7.01099684715661,7.3192279809977,7.23350788064435,7.2165753441534,6.66491708810651,7.36254158851866,7.58595839055069,8.02572811168444,7.46729140073302,7.96994657109923,7.80493242741852,7.8841078167725
"Solyc07g041340.2",9.39798156120148,9.23489478317374,8.91561609212072,9.32969027451769,9.30623057578386,9.80140068949375,9.65549440015762,9.5935399169591,9.14110280031662,9.28456512053988,9.43389402832608,9.55999806468305,9.26118593005383,10.0823271044776,9.58167604252627
"Solyc07g041490.2",8.5139830107421,8.32621970591673,8.98092410131257,9.50703100337326,8.91192256369804,9.03222014977478,8.95720975743609,9.29578656949212,8.74762758241992,8.91821899337739,8.79314962908714,9.08283432784775,8.35852840120059,8.27872650956933,9.18151941622925
"Solyc07g041500.3",4.74821835232354,5.88967933499373,8.16034470172017,5.45016967008803,5.29732531110336,5.41579692855506,5.99176779708962,4.90877863802681,5.53080314850904,4.93706208417969,5.6605520697738,5.41302352535219,5.58941675381222,4.72225558367734,5.32973029678423
"Solyc07g041510.2",10.1088830329255,8.2737736244561,8.65787593728955,9.75049092056663,9.57412573646152,9.22266654490886,9.44432007850551,8.54784192555781,9.85525736170394,10.3239704269798,10.1987843287665,10.2041527884441,10.2971496669162,10.2241532327445,10.2963818091041
"Solyc07g041620.1",7.25815317503837,3.92486585636673,6.16691422628055,6.0185141943717,6.51675418281485,5.29809338163724,5.17035492817196,3.92486585636673,6.03299219055486,7.9388373847131,7.52339749146963,7.1233633698835,6.8451503240877,6.56770186138871,6.38677196111239
"Solyc07g041640.3",5.01817722874659,5.89028493542662,5.27801114467394,7.80796794121415,6.52425366034598,5.57502075692643,6.09462210848906,5.57118916220651,6.19493594292495,6.28043768473439,4.8541423562939,6.41951135950822,5.44075368712639,6.03010263000783,7.33918982618062
"Solyc07g041660.3",10.8213065149468,10.7684303002662,10.1941912889506,10.0692274814641,10.7089200178795,11.028991138114,10.7824720270261,10.5880532616869,10.9197392193325,10.98234672692,10.657906720004,10.8790639633258,11.1967694613184,11.0013935150427,10.7228987243731
"Solyc07g041720.1",3.92486585636673,3.92486585636673,3.92486585636673,4.50768331863965,5.40240884795241,9.14730189752192,4.56451490505563,3.92486585636673,5.90102240151417,4.32866334246654,3.92486585636673,5.40885864913025,5.16971044570902,7.29456228793795,4.16229631826172
"Solyc07g041735.1",8.4045756566004,8.18216001697752,8.53755068420482,7.27562075699307,8.08779675461821,7.09390410554323,6.91644242075199,7.83393143564351,7.01485573769437,8.34673995594369,7.73619129987615,7.63353918356926,7.59564095243701,7.56486853523672,7.17683792077034
"Solyc07g041740.1",5.7448173807935,3.92486585636673,5.50206566108555,6.21171652077595,6.01515135669599,3.92486585636673,4.19443900868011,5.5886399860894,5.16813772814977,6.24385300661285,4.98772022948608,5.88818536403642,4.79414351280242,4.75692026035238,4.69540635276992
"Solyc07g041750.3",12.4083023402562,10.7378453492879,11.0538907166502,11.0775872295011,11.1245413519168,8.96114243766947,9.51026877432156,10.1043226448254,10.3232173270589,12.5539230120025,10.6179033019602,10.6849613093599,10.8314252891742,10.7603310393853,9.93465953780244
"Solyc07g041760.3",8.9373344451404,8.34872926521141,8.55898069375716,9.74839698532129,9.06425323385427,7.68575666061089,7.60715527440652,7.62780253127088,8.51701223871859,8.96302858484431,9.71457016907447,9.03122759836482,7.82727314508414,8.35528742171793,9.74772398024178
"Solyc07g041770.1",4.82492722650728,6.24587320046853,5.71441492597556,6.04067246757742,6.53008232170225,5.69076040511201,6.39771118140568,4.91174667356539,6.28117268804827,5.72701475737108,5.32321833471874,6.31347009848592,5.85884921462035,4.42545232711869,5.35885644173183
"Solyc07g041780.3",6.60201820672097,6.98488435311493,6.04026035890961,5.94196775086468,6.35656908461547,6.58006490857202,6.77201669127654,6.55613165098513,6.2365485123142,6.20908762237219,6.51601041502601,6.69466527395655,6.61100818618848,6.9607031783439,6.73294487867458
"Solyc07g041830.3",9.30124685626993,10.0731826396345,9.04463767081038,7.6504100769192,8.43482256440408,10.3074988962254,10.5198472567749,10.2097790528327,9.51311443644208,7.22727937406564,8.43849417534741,9.348384863723,8.91735104654901,9.33932461882691,9.46257902658505
"Solyc07g041870.3",10.4606905516491,10.0139019884397,10.2158432949059,11.0442381670668,10.8260858628479,10.299779456938,9.94200274003312,10.1697103955181,10.4543914459685,10.9406621098324,10.8242530151916,10.7956874837212,10.513321616825,10.6888949766342,11.0542120866303
"Solyc07g041900.3",13.0961084872892,11.7824188244593,13.3170714668756,11.7361284146691,12.7830162145669,12.637146007705,13.729248177435,12.3963788066097,12.9613722384789,13.4910143940954,13.5555503280885,13.2906226984429,13.6022453774187,13.2364427099537,12.2830650810848
"Solyc07g041930.3",10.0781494740643,10.2457510919411,9.90504273669903,10.3949910149591,10.129672718615,9.7294561590648,9.58796005914822,10.0151696997263,9.76930665412127,10.2277095679291,9.79373844724877,10.0029574925022,9.93085777220689,9.99956481202685,10.253072143855
"Solyc07g041940.3",8.93181908368512,11.5014827803754,11.6216319143872,7.91745042109227,8.22287636949848,9.21113894575924,10.134812665594,9.12599063057542,9.27982005808349,7.78812405511322,7.68964222902122,7.90694496735119,10.6796305310118,8.09934676006108,7.32903203198746
"Solyc07g041970.3",11.0315942333778,10.9199892778902,10.3933972691734,11.8714696247442,11.6701951615293,11.4402039833513,11.1936146121192,11.0350827781447,11.4077852120001,11.3102788570585,11.8915794446318,11.5088670466735,10.4650556608281,10.8598630975554,11.575656276003
"Solyc07g041980.3",5.47613172419686,7.16223781726767,5.77781789088779,6.62924944044975,6.31070550768452,6.35664483656001,6.35893664905611,4.90944493116672,6.02699778750703,6.12083997546785,6.76574157811214,6.39844068064857,5.81856394221938,6.04246488033579,6.88251128356814
"Solyc07g042000.3",7.26581739584422,7.92403326167184,7.20845309536389,7.03943477638628,6.99186176895727,6.59368942909766,7.30708671499799,6.43323778649852,6.93052548487348,7.88317576098089,7.96572088303612,7.42558418534158,7.6519450976935,7.74557376870933,7.33754891120721
"Solyc07g042010.3",6.64730225532735,6.98976121166149,7.48365026365009,6.79923670797475,7.31939410497516,7.11080286885466,6.851524967221,6.66509133710187,6.87092299439286,6.50365812150656,6.88864344929582,6.8870371950714,6.97933583666711,6.81516531188166,6.99194198862339
"Solyc07g042015.1",5.12779945075017,3.92486585636673,3.92486585636673,4.5053279726817,5.57919618284978,3.92486585636673,4.78108377755578,3.92486585636673,5.61469021260043,5.37862307281657,4.75672284843607,5.22572512908179,5.68091496962245,5.50895511587664,5.52641229819536
"Solyc07g042020.3",8.88260654362865,8.19264579306537,8.36445430246813,8.63562004016951,8.68711192065919,8.33357299283077,8.28344441141142,8.75911462048935,8.62853302162388,8.79196468378724,8.81552603986966,8.45515652169443,8.88811805618859,8.95564113474287,8.5601131512484
"Solyc07g042025.1",7.11408543264443,6.54271878907391,7.76665796675486,7.50090228384483,7.843595937827,8.06823140100637,7.47433754154159,7.63246092055752,7.52504551447681,7.13074798688467,7.70276360141364,7.2279073857979,7.37086202884934,7.52930827918444,7.71097248204585
"Solyc07g042030.2",6.88079689988694,3.92486585636673,4.45256833949922,6.71325248518086,6.60063075909982,5.06242666771396,6.42315096368417,5.98638337240148,7.59401618555136,7.52117922760503,7.08639601517609,7.26885859187878,7.58271179437752,7.46653201201799,7.41351924399308
"Solyc07g042080.3",8.45042823651319,7.71698804421018,7.68679943813397,7.42005704380055,7.74268062970802,7.32458772853631,7.62164390156995,7.26175851558175,8.03655898449512,8.41725486263451,8.16046920091767,8.18699491699089,8.25944755324701,7.88252088969462,7.60953928093538
"Solyc07g042100.3",4.29708181789586,3.92486585636673,3.92486585636673,5.54047794312674,5.65848077765423,4.69511228555092,4.81652573861371,3.92486585636673,5.12637785299073,5.37869216137007,4.7580366381033,7.29246511292915,4.69730018075365,5.681287673455,6.76818080429048
"Solyc07g042130.3",7.9358560251232,7.59838024941163,7.85053818445703,7.18066084077107,6.90287820256716,7.14325351384732,7.5236214112299,7.39465743971968,7.54541276678161,8.01321919091405,8.63001958297044,7.35524691807612,7.73553880391795,8.01011753944635,7.43512887933784
"Solyc07g042150.3",8.04021414314565,8.88896495910736,9.2019112099334,8.7428317416438,8.66923171461278,8.88182395397743,9.08506080985526,8.65724924475871,8.73663641953939,8.46946183852515,8.54062291497173,8.7469318081692,8.4994182482229,8.21137499325448,8.6666666983877
"Solyc07g042160.3",7.97165388068643,8.34637654373283,8.47695780530064,8.14752345493059,8.57017809134407,8.12623665467932,8.59016135429876,8.04572240988649,8.60193708529074,8.23365834229875,8.41182655567677,8.19673918354457,8.47044712233499,8.13255724680532,8.08725818834279
"Solyc07g042170.3",14.0818061861273,16.4222483793226,16.0046988205715,13.3812250209223,14.4335605316995,12.4905469242357,12.3039567161924,13.6046673630124,12.9191838834396,14.1374514633486,13.7438616889846,12.956300762949,12.7067701027658,13.2387230103058,11.8748565345601
"Solyc07g042180.3",11.1794636356755,11.3843649432118,11.1301292185402,11.1533117666958,11.4947889702519,11.697929985662,11.3772105076369,11.1241720980176,11.0602928602396,11.339186811043,11.5202075752175,11.2132033442497,11.309477953046,11.1883739944451,11.4597202089918
"Solyc07g042190.3",11.492341277356,8.18776555744864,7.82163211904334,8.57110329254691,9.41940520730546,9.99627621650292,10.0964394986604,8.4332594650982,9.75132696483652,9.39533350427817,8.75897078389325,9.77912124378,10.1521848084848,10.4585125526751,9.66447877632498
"Solyc07g042230.1",8.24557542052444,9.13049966376611,9.55500544447115,6.04636730144774,9.95982610338785,5.33724503961171,5.42094226198234,6.16237102683703,6.30415418118771,8.89987281452264,8.91915207564972,7.3070869843702,6.83220480953136,6.84571664160458,6.94910939527808
"Solyc07g042250.3",11.459241055203,12.4691348440327,11.9451170516924,11.845418105998,11.4130186670957,11.3388101535775,11.3172116180738,11.9801630056168,11.2174054798604,11.5638793384175,11.0401253581982,11.4400919479008,10.9160088613048,11.2104685972707,11.4872172555583
"Solyc07g042260.3",7.33134040751676,5.36621262174629,6.1346156590026,7.27665581969458,7.44709463859424,7.14311115178724,6.67342956554921,6.55279324440341,7.5225518178024,8.33111286043408,7.6860546759161,8.08758242990925,7.93536889825135,8.11896914683909,7.95169194630891
"Solyc07g042270.3",9.44678705810639,8.83469186109569,8.92364771517352,9.53071972660912,9.38124332411682,9.16615577877039,9.07549645345994,8.92182845140892,9.2878677761352,9.66835172245297,9.08709342376441,9.33071522349246,9.42107297521407,9.54234163024324,9.68713736519941
"Solyc07g042275.1",6.81718825469228,3.92486585636673,5.07737173508365,6.59778446926753,6.31320351934078,5.06776258562033,6.02496502237616,3.92486585636673,6.81635749138053,7.68598338366973,6.52995566308203,6.9867226052993,7.01220217445537,6.9803803658334,6.70296198822112
"Solyc07g042300.1",5.82920737642578,8.58794366090493,7.25893535187478,6.62363757160117,6.99977377883669,6.64198568095813,6.89883581466744,6.30845048712025,7.18861022789372,6.20862375571452,6.78489398957617,6.35270382265271,6.45222591470364,6.25784744885846,6.05325530171163
"Solyc07g042313.1",8.78599883513787,6.99226382387041,7.74331797083455,8.77528882417615,8.47237480137725,7.83367857682011,8.23218175629045,7.3947364162088,8.79877128910897,8.90283183850718,8.13316636810024,8.72286947740272,8.84801828390223,8.42127932638883,8.48007078342391
"Solyc07g042380.3",10.4657606459746,9.32073141198104,9.39566077355624,10.4020730802125,10.238777636972,9.91245401621529,9.59557372949517,9.95136573182138,10.3899118797172,10.6995200149278,10.3519546856339,10.4436699295899,10.4724116124422,10.55181537329,10.8197044503898
"Solyc07g042390.2",4.45013713607853,6.24317750501631,4.95944311492307,5.36284098405884,4.50451927092596,5.33509034088514,4.92618925343218,6.1606799580639,5.02720509716083,5.30396677141162,4.75155846411482,5.90463717755488,5.16920131666866,4.62873922154339,4.84419736541601
"Solyc07g042400.2",4.66358159718699,3.92486585636673,4.66485431632315,5.06743314413593,5.18776544941796,5.23493693198486,6.8286570631694,3.92486585636673,4.90763961204691,4.89863613709795,4.64502152654574,4.53339133233607,4.73928705826467,4.39737833205038,4.36802867027769
"Solyc07g042440.3",6.29041991218432,6.54290151394839,5.88899664795858,5.77677094243889,6.99419841946118,7.47527163050726,5.89606039674554,5.79850220424947,6.06128542628245,6.78591395645177,6.61629157148062,6.64630245252561,6.52904123773231,7.45447913457288,6.24449348765653
"Solyc07g042450.3",8.51435874028515,10.1584769761718,9.44325067738415,8.94453175249313,8.5708954792913,8.76517338695693,8.79769854972927,9.24617847339426,8.3944399020565,8.55618704662293,8.39625325579575,8.30253055515383,8.06733190677952,8.37552511643016,8.64981889645218
"Solyc07g042460.2",6.77552883629939,9.35844748827724,8.9564315449148,6.54518923738472,7.54562852643425,6.86576867945087,7.64187821854878,7.57224737080571,7.20158180254889,7.5165117068599,7.89343560564086,7.90016141289879,7.0458946078967,5.88400629567861,6.11995634266325
"Solyc07g042490.1",8.03251724734786,5.34287236806209,5.26906332464093,6.54030427109568,7.42284448444342,5.8643386156705,6.56455216430802,7.47615380355133,7.32172443957859,6.3358537178756,6.6045752560624,6.73342916576258,7.99726390305115,8.205172122858,6.9417639966475
"Solyc07g042500.3",8.58643749877907,7.32892967295539,7.93875527594656,7.95528480985919,8.04221979835058,7.28309306727571,7.56071082244174,7.11478956350478,7.936517635514,9.18440698335824,8.81511127274316,9.1726374468389,9.22192401392914,8.70625410292188,8.75829036960138
"Solyc07g042510.3",9.57027108573191,10.6115664660634,9.73701624459222,8.70588960121744,9.00780102491513,11.1841207025107,10.8672592619033,11.6710574082934,11.3376670941517,6.8559343304893,7.10467974644558,7.53001597618,9.63281747126793,9.4771822110867,9.35603432119877
"Solyc07g042520.3",7.67274973263176,10.9683848135563,10.0094167416916,9.40437635572525,10.7987534951409,8.27233913827783,9.46441334755986,7.03655839446646,9.06128629407334,8.78022367674288,6.96882168494535,8.0083796277451,10.3804051925646,7.6226215600309,7.99756847293995
"Solyc07g042540.3",7.88327631896896,5.34977809129397,5.64900078779132,5.67767351521881,6.45120991475668,3.92486585636673,4.38112594929764,5.29800174762127,4.97168901507868,7.87106665262841,7.615879786924,6.07356482107195,5.38602935119041,5.51596197233719,4.71899648282156
"Solyc07g042550.3",15.1361324106497,13.6618793080438,13.094934250254,13.1656630068023,14.4351732622817,13.707162297616,13.7064701280576,14.3479669269168,14.3421462666171,14.2049604206822,14.0521708903662,13.851772971857,14.5660864573742,14.7229905718757,13.961972352227
"Solyc07g042560.3",4.66314509723682,6.26177163755147,6.54959597121861,6.65980415942321,6.21165253897423,6.20222155979275,6.04707137528226,5.57031096693082,6.43022830522845,5.70956733733585,5.48712503028296,6.30025380742383,5.20984151180997,4.92972792655563,6.08687244489379
"Solyc07g042570.3",10.9231042411481,11.932085823538,11.0617755499923,11.3686570390759,10.9711320718558,10.7695067856908,10.7934255606435,11.1868442076748,10.5385632307116,10.8728679018834,10.6916521343731,10.6297730370443,10.3982460383381,10.6745774881939,11.00811059653
"Solyc07g042580.3",6.30912089169022,8.27359935474011,6.89326968222773,8.88882333655769,7.7920429489901,7.48582473978294,7.61840382499105,7.26192848711262,7.8338028291305,7.32326447775285,6.96998760903649,8.33269592422366,6.09222612393408,6.51263169288067,7.84020454916908
"Solyc07g042590.3",10.0047038696087,11.6567200679721,11.0716308570865,9.72804706995208,10.3946141163706,8.98313348877943,8.89629363074802,10.8135724117051,9.3920093156485,10.2043358961309,9.75766116102497,9.68865946961242,9.60134202767864,9.27643963546133,8.89169413004876
"Solyc07g042593.1",7.59302949711606,6.24150262494483,6.83126797063212,6.48611329062936,6.91252910709324,5.07154151963175,6.16858415767206,6.77763839679505,6.97310667154157,7.79515000116404,6.16853100735115,7.12639102651472,7.1289025844247,6.76114238695922,6.20368120660388
"Solyc07g042620.3",9.50972604684693,8.71280019752199,9.88808827509959,9.57065782496225,9.3102542705427,8.81589395922222,9.4768832481296,9.54228963087033,9.07756076852312,9.46510020106692,9.22896808694704,9.11686446174246,9.16026640778913,9.32143132618597,9.26693307123808
"Solyc07g042630.3",6.30918757308767,8.41870685066855,7.30710243440622,6.48715412794911,6.26099737866928,7.44111773324894,6.51498300454059,7.03646537915444,6.41369246774229,6.17216632373847,6.75476326626349,6.22446973052186,6.28212088779518,6.38137161367364,6.29275674620884
"Solyc07g042680.3",11.5353254680199,11.7193992778318,11.3956153740678,11.0103610246264,11.4171851323115,11.5017030194356,11.4976204004587,11.3581008272169,11.407962949063,11.7200473197248,11.1768541115433,11.2670798762248,11.6833650460006,11.5824141460324,11.1214312497686
"Solyc07g042690.3",5.51339844126556,3.92486585636673,4.66466291373587,4.33828194564558,5.3005321432367,3.92486585636673,5.22276460807544,5.29548891093057,5.35250216181318,6.08081680726551,5.56599652238398,5.6046348091145,5.44818939083122,5.7793054399696,5.31635672417294
"Solyc07g042695.1",6.16780603979802,7.16558327975607,6.3376819460404,6.62643745713712,6.81081880507764,6.9900390838289,7.28555281013489,5.98765035155543,7.03780507153984,6.39130284179155,6.26497285189327,6.48469889883901,6.85150786834031,6.31890995081535,6.48345288652504
"Solyc07g042700.3",9.26534582703477,9.3549976759719,8.82361005110838,9.19785492281149,9.1488799527656,9.14166482005927,8.9502583052415,9.17992611296297,9.30730100386568,9.10170392232151,8.94802993569149,9.23475008399204,9.22174947450149,9.43495095980484,9.51817649713196
